sample_id,task_id,template_family,task_set,split,variant_name,language,domain,gold_tool,intent,need_clarification,clarification_fields,distractor_tools,gold_params
query_order_status_021__incomplete,query_order_status_021,query_order_status_005,main,dev,incomplete,zh,commerce,query_order_status,Check status for a CN order,True,"[""order_id""]","[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-441""}"
query_order_status_021__misleading,query_order_status_021,query_order_status_005,main,dev,misleading,zh,commerce,query_order_status,Check status for a CN order,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-441""}"
query_order_status_022__ambiguous,query_order_status_022,query_order_status_005,main,dev,ambiguous,zh,commerce,query_order_status,Check status for a CN order：CN-2026-444,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-444""}"
query_order_status_022__clear,query_order_status_022,query_order_status_005,main,dev,clear,zh,commerce,query_order_status,Check status for a CN order：CN-2026-444,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-444""}"
query_order_status_022__incomplete,query_order_status_022,query_order_status_005,main,dev,incomplete,zh,commerce,query_order_status,Check status for a CN order：CN-2026-444,True,"[""order_id""]","[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-444""}"
query_order_status_022__misleading,query_order_status_022,query_order_status_005,main,dev,misleading,zh,commerce,query_order_status,Check status for a CN order：CN-2026-444,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-444""}"
query_order_status_023__ambiguous,query_order_status_023,query_order_status_005,main,dev,ambiguous,zh,commerce,query_order_status,Check status for a CN order：CN-2026-448,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-448""}"
query_order_status_023__clear,query_order_status_023,query_order_status_005,main,dev,clear,zh,commerce,query_order_status,Check status for a CN order：CN-2026-448,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-448""}"
query_order_status_023__incomplete,query_order_status_023,query_order_status_005,main,dev,incomplete,zh,commerce,query_order_status,Check status for a CN order：CN-2026-448,True,"[""order_id""]","[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-448""}"
query_order_status_023__misleading,query_order_status_023,query_order_status_005,main,dev,misleading,zh,commerce,query_order_status,Check status for a CN order：CN-2026-448,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-448""}"
query_order_status_024__ambiguous,query_order_status_024,query_order_status_005,main,dev,ambiguous,zh,commerce,query_order_status,Check status for a CN order：CN-2026-453,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-453""}"
query_order_status_024__clear,query_order_status_024,query_order_status_005,main,dev,clear,zh,commerce,query_order_status,Check status for a CN order：CN-2026-453,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-453""}"
query_order_status_024__incomplete,query_order_status_024,query_order_status_005,main,dev,incomplete,zh,commerce,query_order_status,Check status for a CN order：CN-2026-453,True,"[""order_id""]","[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-453""}"
query_order_status_024__misleading,query_order_status_024,query_order_status_005,main,dev,misleading,zh,commerce,query_order_status,Check status for a CN order：CN-2026-453,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-453""}"
query_order_status_025__ambiguous,query_order_status_025,query_order_status_005,main,dev,ambiguous,zh,commerce,query_order_status,Check status for a CN order：CN-2026-459,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-459""}"
query_order_status_025__clear,query_order_status_025,query_order_status_005,main,dev,clear,zh,commerce,query_order_status,Check status for a CN order：CN-2026-459,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-459""}"
query_order_status_025__incomplete,query_order_status_025,query_order_status_005,main,dev,incomplete,zh,commerce,query_order_status,Check status for a CN order：CN-2026-459,True,"[""order_id""]","[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-459""}"
query_order_status_025__misleading,query_order_status_025,query_order_status_005,main,dev,misleading,zh,commerce,query_order_status,Check status for a CN order：CN-2026-459,False,[],"[""search_web"", ""search_database""]","{""order_id"": ""CN-2026-459""}"
search_database_001__ambiguous,search_database_001,search_database_001,main,train,ambiguous,en,crm,search_database,Lookup a customer record in the CRM,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_001__clear,search_database_001,search_database_001,main,train,clear,en,crm,search_database,Lookup a customer record in the CRM,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_001__incomplete,search_database_001,search_database_001,main,train,incomplete,en,crm,search_database,Lookup a customer record in the CRM,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_001__misleading,search_database_001,search_database_001,main,train,misleading,en,crm,search_database,Lookup a customer record in the CRM,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_002__ambiguous,search_database_002,search_database_001,main,train,ambiguous,en,crm,search_database,Lookup a customer record for Olivia Chen,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_002__clear,search_database_002,search_database_001,main,train,clear,en,crm,search_database,Lookup a customer record for Olivia Chen,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_002__incomplete,search_database_002,search_database_001,main,train,incomplete,en,crm,search_database,Lookup a customer record for Olivia Chen,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_002__misleading,search_database_002,search_database_001,main,train,misleading,en,crm,search_database,Lookup a customer record for Olivia Chen,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Olivia Chen"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_003__ambiguous,search_database_003,search_database_001,main,train,ambiguous,en,crm,search_database,Lookup a customer record for Noah Patel,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Noah Patel"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_003__clear,search_database_003,search_database_001,main,train,clear,en,crm,search_database,Lookup a customer record for Noah Patel,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Noah Patel"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_003__incomplete,search_database_003,search_database_001,main,train,incomplete,en,crm,search_database,Lookup a customer record for Noah Patel,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""Noah Patel"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_003__misleading,search_database_003,search_database_001,main,train,misleading,en,crm,search_database,Lookup a customer record for Noah Patel,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Noah Patel"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_004__ambiguous,search_database_004,search_database_001,main,train,ambiguous,en,crm,search_database,Lookup a customer record for Liam Carter,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Liam Carter"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_004__clear,search_database_004,search_database_001,main,train,clear,en,crm,search_database,Lookup a customer record for Liam Carter,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Liam Carter"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_004__incomplete,search_database_004,search_database_001,main,train,incomplete,en,crm,search_database,Lookup a customer record for Liam Carter,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""Liam Carter"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_004__misleading,search_database_004,search_database_001,main,train,misleading,en,crm,search_database,Lookup a customer record for Liam Carter,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Liam Carter"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_005__ambiguous,search_database_005,search_database_001,main,train,ambiguous,en,crm,search_database,Lookup a customer record for Mia Zhang,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Mia Zhang"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_005__clear,search_database_005,search_database_001,main,train,clear,en,crm,search_database,Lookup a customer record for Mia Zhang,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Mia Zhang"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_005__incomplete,search_database_005,search_database_001,main,train,incomplete,en,crm,search_database,Lookup a customer record for Mia Zhang,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""Mia Zhang"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_005__misleading,search_database_005,search_database_001,main,train,misleading,en,crm,search_database,Lookup a customer record for Mia Zhang,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""Mia Zhang"", ""entity_type"": ""customer"", ""limit"": 5}"
search_database_006__ambiguous,search_database_006,search_database_002,main,dev,ambiguous,zh,inventory,search_database,Lookup a product record by SKU,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-7788"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_006__clear,search_database_006,search_database_002,main,dev,clear,zh,inventory,search_database,Lookup a product record by SKU,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-7788"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_006__incomplete,search_database_006,search_database_002,main,dev,incomplete,zh,inventory,search_database,Lookup a product record by SKU,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-7788"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_006__misleading,search_database_006,search_database_002,main,dev,misleading,zh,inventory,search_database,Lookup a product record by SKU,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-7788"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_007__ambiguous,search_database_007,search_database_002,main,dev,ambiguous,zh,inventory,search_database,查询数据库中的 product 记录：SKU-1002,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-1002"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_007__clear,search_database_007,search_database_002,main,dev,clear,zh,inventory,search_database,查询数据库中的 product 记录：SKU-1002,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-1002"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_007__incomplete,search_database_007,search_database_002,main,dev,incomplete,zh,inventory,search_database,查询数据库中的 product 记录：SKU-1002,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-1002"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_007__misleading,search_database_007,search_database_002,main,dev,misleading,zh,inventory,search_database,查询数据库中的 product 记录：SKU-1002,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-1002"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_008__ambiguous,search_database_008,search_database_002,main,dev,ambiguous,zh,inventory,search_database,查询数据库中的 product 记录：SKU-2048,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-2048"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_008__clear,search_database_008,search_database_002,main,dev,clear,zh,inventory,search_database,查询数据库中的 product 记录：SKU-2048,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-2048"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_008__incomplete,search_database_008,search_database_002,main,dev,incomplete,zh,inventory,search_database,查询数据库中的 product 记录：SKU-2048,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-2048"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_008__misleading,search_database_008,search_database_002,main,dev,misleading,zh,inventory,search_database,查询数据库中的 product 记录：SKU-2048,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-2048"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_009__ambiguous,search_database_009,search_database_002,main,dev,ambiguous,zh,inventory,search_database,查询数据库中的 product 记录：SKU-3301,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-3301"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_009__clear,search_database_009,search_database_002,main,dev,clear,zh,inventory,search_database,查询数据库中的 product 记录：SKU-3301,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-3301"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_009__incomplete,search_database_009,search_database_002,main,dev,incomplete,zh,inventory,search_database,查询数据库中的 product 记录：SKU-3301,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-3301"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_009__misleading,search_database_009,search_database_002,main,dev,misleading,zh,inventory,search_database,查询数据库中的 product 记录：SKU-3301,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-3301"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_010__ambiguous,search_database_010,search_database_002,main,dev,ambiguous,zh,inventory,search_database,查询数据库中的 product 记录：SKU-4410,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-4410"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_010__clear,search_database_010,search_database_002,main,dev,clear,zh,inventory,search_database,查询数据库中的 product 记录：SKU-4410,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-4410"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_010__incomplete,search_database_010,search_database_002,main,dev,incomplete,zh,inventory,search_database,查询数据库中的 product 记录：SKU-4410,True,"[""query"", ""entity_type""]","[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-4410"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_010__misleading,search_database_010,search_database_002,main,dev,misleading,zh,inventory,search_database,查询数据库中的 product 记录：SKU-4410,False,[],"[""search_web"", ""query_internal_docs""]","{""query"": ""SKU-4410"", ""entity_type"": ""product"", ""limit"": 5}"
search_database_011__ambiguous,search_database_011,search_database_003,main,test,ambiguous,en,hris,search_database,Lookup an employee directory record,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Marcus Li"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_011__clear,search_database_011,search_database_003,main,test,clear,en,hris,search_database,Lookup an employee directory record,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Marcus Li"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_011__incomplete,search_database_011,search_database_003,main,test,incomplete,en,hris,search_database,Lookup an employee directory record,True,"[""query"", ""entity_type""]","[""query_internal_docs"", ""search_web""]","{""query"": ""Marcus Li"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_011__misleading,search_database_011,search_database_003,main,test,misleading,en,hris,search_database,Lookup an employee directory record,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Marcus Li"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_012__ambiguous,search_database_012,search_database_003,main,test,ambiguous,en,hris,search_database,Lookup a employee record for Dana Brooks,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Dana Brooks"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_012__clear,search_database_012,search_database_003,main,test,clear,en,hris,search_database,Lookup a employee record for Dana Brooks,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Dana Brooks"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_012__incomplete,search_database_012,search_database_003,main,test,incomplete,en,hris,search_database,Lookup a employee record for Dana Brooks,True,"[""query"", ""entity_type""]","[""query_internal_docs"", ""search_web""]","{""query"": ""Dana Brooks"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_012__misleading,search_database_012,search_database_003,main,test,misleading,en,hris,search_database,Lookup a employee record for Dana Brooks,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Dana Brooks"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_013__ambiguous,search_database_013,search_database_003,main,test,ambiguous,en,hris,search_database,Lookup a employee record for Mason Lee,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Mason Lee"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_013__clear,search_database_013,search_database_003,main,test,clear,en,hris,search_database,Lookup a employee record for Mason Lee,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Mason Lee"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_013__incomplete,search_database_013,search_database_003,main,test,incomplete,en,hris,search_database,Lookup a employee record for Mason Lee,True,"[""query"", ""entity_type""]","[""query_internal_docs"", ""search_web""]","{""query"": ""Mason Lee"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_013__misleading,search_database_013,search_database_003,main,test,misleading,en,hris,search_database,Lookup a employee record for Mason Lee,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Mason Lee"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_014__ambiguous,search_database_014,search_database_003,main,test,ambiguous,en,hris,search_database,Lookup a employee record for Priya Nair,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Priya Nair"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_014__clear,search_database_014,search_database_003,main,test,clear,en,hris,search_database,Lookup a employee record for Priya Nair,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Priya Nair"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_014__incomplete,search_database_014,search_database_003,main,test,incomplete,en,hris,search_database,Lookup a employee record for Priya Nair,True,"[""query"", ""entity_type""]","[""query_internal_docs"", ""search_web""]","{""query"": ""Priya Nair"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_014__misleading,search_database_014,search_database_003,main,test,misleading,en,hris,search_database,Lookup a employee record for Priya Nair,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Priya Nair"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_015__ambiguous,search_database_015,search_database_003,main,test,ambiguous,en,hris,search_database,Lookup a employee record for Jordan Miles,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Jordan Miles"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_015__clear,search_database_015,search_database_003,main,test,clear,en,hris,search_database,Lookup a employee record for Jordan Miles,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Jordan Miles"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_015__incomplete,search_database_015,search_database_003,main,test,incomplete,en,hris,search_database,Lookup a employee record for Jordan Miles,True,"[""query"", ""entity_type""]","[""query_internal_docs"", ""search_web""]","{""query"": ""Jordan Miles"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_015__misleading,search_database_015,search_database_003,main,test,misleading,en,hris,search_database,Lookup a employee record for Jordan Miles,False,[],"[""query_internal_docs"", ""search_web""]","{""query"": ""Jordan Miles"", ""entity_type"": ""employee"", ""limit"": 5}"
search_database_016__ambiguous,search_database_016,search_database_004,main,train,ambiguous,zh,commerce,search_database,Lookup an order record by ID in the database,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""ORD-99117"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_016__clear,search_database_016,search_database_004,main,train,clear,zh,commerce,search_database,Lookup an order record by ID in the database,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""ORD-99117"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_016__incomplete,search_database_016,search_database_004,main,train,incomplete,zh,commerce,search_database,Lookup an order record by ID in the database,True,"[""query""]","[""query_order_status"", ""search_web""]","{""query"": ""ORD-99117"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_016__misleading,search_database_016,search_database_004,main,train,misleading,zh,commerce,search_database,Lookup an order record by ID in the database,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""ORD-99117"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_017__ambiguous,search_database_017,search_database_004,main,train,ambiguous,zh,commerce,search_database,查询数据库中的 order 记录：ORD-55319,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""ORD-55319"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_017__clear,search_database_017,search_database_004,main,train,clear,zh,commerce,search_database,查询数据库中的 order 记录：ORD-55319,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""ORD-55319"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_017__incomplete,search_database_017,search_database_004,main,train,incomplete,zh,commerce,search_database,查询数据库中的 order 记录：ORD-55319,True,"[""query""]","[""query_order_status"", ""search_web""]","{""query"": ""ORD-55319"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_017__misleading,search_database_017,search_database_004,main,train,misleading,zh,commerce,search_database,查询数据库中的 order 记录：ORD-55319,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""ORD-55319"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_018__ambiguous,search_database_018,search_database_004,main,train,ambiguous,zh,commerce,search_database,查询数据库中的 order 记录：SO-77210,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""SO-77210"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_018__clear,search_database_018,search_database_004,main,train,clear,zh,commerce,search_database,查询数据库中的 order 记录：SO-77210,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""SO-77210"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_018__incomplete,search_database_018,search_database_004,main,train,incomplete,zh,commerce,search_database,查询数据库中的 order 记录：SO-77210,True,"[""query""]","[""query_order_status"", ""search_web""]","{""query"": ""SO-77210"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_018__misleading,search_database_018,search_database_004,main,train,misleading,zh,commerce,search_database,查询数据库中的 order 记录：SO-77210,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""SO-77210"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_019__ambiguous,search_database_019,search_database_004,main,train,ambiguous,zh,commerce,search_database,查询数据库中的 order 记录：CN-44820,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""CN-44820"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_019__clear,search_database_019,search_database_004,main,train,clear,zh,commerce,search_database,查询数据库中的 order 记录：CN-44820,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""CN-44820"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_019__incomplete,search_database_019,search_database_004,main,train,incomplete,zh,commerce,search_database,查询数据库中的 order 记录：CN-44820,True,"[""query""]","[""query_order_status"", ""search_web""]","{""query"": ""CN-44820"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_019__misleading,search_database_019,search_database_004,main,train,misleading,zh,commerce,search_database,查询数据库中的 order 记录：CN-44820,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""CN-44820"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_020__ambiguous,search_database_020,search_database_004,main,train,ambiguous,zh,commerce,search_database,查询数据库中的 order 记录：RET-99112,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""RET-99112"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_020__clear,search_database_020,search_database_004,main,train,clear,zh,commerce,search_database,查询数据库中的 order 记录：RET-99112,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""RET-99112"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_020__incomplete,search_database_020,search_database_004,main,train,incomplete,zh,commerce,search_database,查询数据库中的 order 记录：RET-99112,True,"[""query""]","[""query_order_status"", ""search_web""]","{""query"": ""RET-99112"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_020__misleading,search_database_020,search_database_004,main,train,misleading,zh,commerce,search_database,查询数据库中的 order 记录：RET-99112,False,[],"[""query_order_status"", ""search_web""]","{""query"": ""RET-99112"", ""entity_type"": ""order"", ""limit"": 5}"
search_database_021__ambiguous,search_database_021,search_database_005,main,dev,ambiguous,en,support,search_database,Lookup a support ticket record,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4471"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_021__clear,search_database_021,search_database_005,main,dev,clear,en,support,search_database,Lookup a support ticket record,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4471"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_021__incomplete,search_database_021,search_database_005,main,dev,incomplete,en,support,search_database,Lookup a support ticket record,True,"[""query""]","[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4471"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_021__misleading,search_database_021,search_database_005,main,dev,misleading,en,support,search_database,Lookup a support ticket record,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-4471"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_022__ambiguous,search_database_022,search_database_005,main,dev,ambiguous,en,support,search_database,Lookup a ticket record for TCK-1008,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-1008"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_022__clear,search_database_022,search_database_005,main,dev,clear,en,support,search_database,Lookup a ticket record for TCK-1008,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-1008"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_022__incomplete,search_database_022,search_database_005,main,dev,incomplete,en,support,search_database,Lookup a ticket record for TCK-1008,True,"[""query""]","[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-1008"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_022__misleading,search_database_022,search_database_005,main,dev,misleading,en,support,search_database,Lookup a ticket record for TCK-1008,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-1008"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_023__ambiguous,search_database_023,search_database_005,main,dev,ambiguous,en,support,search_database,Lookup a ticket record for TCK-2219,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-2219"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_023__clear,search_database_023,search_database_005,main,dev,clear,en,support,search_database,Lookup a ticket record for TCK-2219,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-2219"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_023__incomplete,search_database_023,search_database_005,main,dev,incomplete,en,support,search_database,Lookup a ticket record for TCK-2219,True,"[""query""]","[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-2219"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_023__misleading,search_database_023,search_database_005,main,dev,misleading,en,support,search_database,Lookup a ticket record for TCK-2219,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-2219"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_024__ambiguous,search_database_024,search_database_005,main,dev,ambiguous,en,support,search_database,Lookup a ticket record for TCK-3900,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-3900"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_024__clear,search_database_024,search_database_005,main,dev,clear,en,support,search_database,Lookup a ticket record for TCK-3900,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-3900"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_024__incomplete,search_database_024,search_database_005,main,dev,incomplete,en,support,search_database,Lookup a ticket record for TCK-3900,True,"[""query""]","[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-3900"", ""entity_type"": ""ticket"", ""limit"": 5}"
search_database_024__misleading,search_database_024,search_database_005,main,dev,misleading,en,support,search_database,Lookup a ticket record for TCK-3900,False,[],"[""create_support_ticket"", ""query_internal_docs""]","{""query"": ""TCK-3900"", ""entity_type"": ""ticket"", ""limit"": 5}"
